representative,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
bec207ddb2001d06bc3e25d7cb5677d54558a071,91657,Stenobrachius,genus,0.9964,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
71fe6c2e90ba8fc2e293f834745e426a6f0174ee,1489388,Euteleosteomorpha,cohort,0.9991,Metazoa,Chordata,Actinopteri,,,,
a4423115edb73fb1a77cbb007a5e7237a63bcbc5,8157,Carangidae,family,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
9b50724a2c8a61fa0ba66045dd6436936a26c471,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
01bc9599dd83b798b273c0920f164a63a62cd827,34820,Sebastes,genus,0.9126,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
82fef069a18cad6512d6c5cc0636a01faa6e13a1,91657,Stenobrachius,genus,0.9989,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
ad5b7abfb4d03b21b895259f83436d7f84c03b65,36211,Trachurus,genus,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
bc69d38057b742c7a3a06c2c2746d8d090600eb4,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
c51d02833eb54b3b3f14da3b6ae5d7d70adae027,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
d1c0798f00f2cb03ce9cadbfa1e77f7d8b091932,8092,Cottidae,family,0.9927,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
a8fee91f0484d2ce48155f7947d2b641e011591d,36211,Trachurus,genus,0.9995,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
d8eade97d5730e50cb599730f509bb03921a73c2,91657,Stenobrachius,genus,0.9988,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
d4e9ce32d302bf1bd5c1b183722ccb9507b54387,8016,Oncorhynchus,genus,0.9971,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
3e2dac9752a05e3e142e58a6814e1d77e4bb4fb0,504568,Salmoninae,subfamily,0.9583,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
fc802e0c17c467b496631e6adf111cea8c1c2237,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
cef481e25a47db51841169a9c086aedeb2cbcdd2,8113,Cichlidae,family,0.9999,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
afe266838854233cf2d028e77d8736e31f2cf23f,30724,Clupea pallasii,species,0.9964,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
361ff3ac45eb901725dc1bb2da80376769e1e45b,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
f49c19d36d2d978f8c3a8e2a31df850108fe5101,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
9ac4a06802a5cc4aebcdda699036f9e4c71b9865,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
46d892ee6f41ab27e5ce10fc56ad2d1dfca0444e,48438,Stomiiformes,order,1,Metazoa,Chordata,Actinopteri,Stomiiformes,,,
4dd98a030f0afbfd410401619f5b0d8f2655ecaf,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
3dd818becdf7cd991eaef2ba66b2839ffffe3e3b,34820,Sebastes,genus,0.9112,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
8feb40c5601eac01bad383d9c4b33fe554a0fba2,41705,Protacanthopterygii,no rank,0.9978,Metazoa,Chordata,Actinopteri,,,,
152f8b8138dd385a09c21b7464fb7f55af9b6dbf,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
8f877ef23ea9cd63931b4b2c6f750cf305a29ed5,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
95b9ef1d5f8547efb201645cb162de84b49c2c56,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
bee1985f23c65393594375da280c98db283fe7bb,1489388,Euteleosteomorpha,cohort,0.999,Metazoa,Chordata,Actinopteri,,,,
02601e436da9411a7fc4ad48e247d8d4660a386d,170197,Microstomatidae,family,0.9981,Metazoa,Chordata,Actinopteri,Argentiniformes,Microstomatidae,,
806ca444f6a197b8bb7e8fab7801bf9da9cc5040,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
49466ca8930abf8f54257a662a1fab8d948f1775,91657,Stenobrachius,genus,0.9988,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
2dc7b1c32e68a132f7b42b1acaf4aa5680d5f381,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
d798559dc946679389c257387514fc5da10c3b97,36211,Trachurus,genus,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
cdc17842bbe57cf5e3b1446af6154e08783be113,8016,Oncorhynchus,genus,0.9981,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
6141a30a35ab203d0f69b732132d42bc4b129883,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
5e168c514a30d5c11a4cc29173fe7cee34d6ab82,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
84fc18ba5cc36c5eecd6de8421f0278a979f4dc7,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
3e64d39592e3a017a1d629273d3d9a6e62acb076,8016,Oncorhynchus,genus,0.9982,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
b9f35d0c48c82a2312bcd4dd6eb87834ad7e3a04,195599,Citharichthys,genus,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
871cfc729a3b2562a392d3cf9635748f4d1fe792,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
56113c06def93b4dbddeae9e94b21a6c0f8d7001,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
40bfa5358c11612732c781c0b6a6b095ba556b07,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
35416e3200df81c6865661bdbf2fabdceecdb5b4,34820,Sebastes,genus,0.9112,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
809835aa4363bf3b40f34871b877841843c18147,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
7d2e1543f052efb42ed696f819939f3bf6092096,8092,Cottidae,family,0.9984,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
d8b8cf3b83849c6f6b3fa779c4dbf5304044e70f,7780,Raja,genus,0.9997,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
2b945bb11bfdc1bb48bdf954872e978cec92a1de,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
75d2fa747ff75ec206d3eb5bc97db94859be1b3c,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
f2e66ec9175c8ca9f008dee85626d763ba3f05e1,225387,Ophiodon elongatus,species,1,Metazoa,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus
8d75671ea22e6d43ac72521b63e3addc3f5bde94,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
8ccd871ed72d962d21ddd19f9b3c4290008a2dd7,8016,Oncorhynchus,genus,0.9979,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
14076fb66b0830a4fa582a79ee74c54428ad8203,8016,Oncorhynchus,genus,0.9978,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
013a47bd2af443e0acd6a6f1f8b9524467a5a57b,36211,Trachurus,genus,0.9999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
3117bb5db3c9ffd77b6235d69dc683bee6c47d20,504568,Salmoninae,subfamily,0.9751,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
14f5aa06be1a69dd98ece0d89d2bb3f41b307b2b,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
45de879eedee3283264cd5a496464c1ff4319c39,1489388,Euteleosteomorpha,cohort,0.9995,Metazoa,Chordata,Actinopteri,,,,
11aa8f5451bcd22f17c7b9c8857e98d651ed620a,504568,Salmoninae,subfamily,0.9882,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
13193d973ca1060ab1b619d1d59d94077fd1d4b1,48438,Stomiiformes,order,1,Metazoa,Chordata,Actinopteri,Stomiiformes,,,
52b791536961d9296fe06118393e21c913c8a2f6,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
17665362b8a33c8125f3219374208ab057be56e0,195599,Citharichthys,genus,0.9997,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
6bb4cea5f3bb351de614aae9ba4ec2fe00595675,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
27872a43b28bac27fffffd23bed6f81c03a3b46a,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
90ff17ea8c62e7e509b55dc8690d34dc5a6dafbc,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
d1c31e6b2286be6083d4f1ede8ad7183d54c3b78,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
26b821c70841558a761e590f48ade574c354a979,30988,Anoplopomatidae,family,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,,
5a00d676da3b05d2f0a98c517f95b1cb3602bf41,1,root,no rank,1,,,,,,,
56e8443b8518155bdacf0a29c9174474a56a494b,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
e7b26f5e1dbfab2cf987a25dacb788b184024178,34820,Sebastes,genus,0.9112,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
b56c1f051b3f00809c7b3923cf3179a48f4f6ed9,171414,Paralichthyidae,family,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,,
e1ff3612d8f1d42c2d0eabd8a974890807d222fa,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
26ecc6a44aa7e8e0bed5e9de66103eced524c74f,8256,Pleuronectidae,family,0.9347,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
7d072ecea5f9f3f152d9203f7c51a6d91db1d9e9,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
cb1951c5ab044ea51ef4cde838035489d02b1801,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
cff80005c1d4f0c7a92f480f69c9f1c198ae94f1,274705,Sebastinae,subfamily,0.9989,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
9bf3aa41abeae1f632e9d93d148cde8689c56cbb,34820,Sebastes,genus,0.9111,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
5e19f897bd782d7357d7705a3a008a75b9669999,8113,Cichlidae,family,0.9999,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
53b1918f1dbdcf205b4e0fbd6107d522725729af,8256,Pleuronectidae,family,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
d64f57b9e4172ed681164b5a6e4d0e81bdb6b4de,225387,Ophiodon elongatus,species,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus
093a41884329ee65f81a2b784724fc2f840dc841,34820,Sebastes,genus,0.9745,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
b932320168ade7e4202d9eaf105bc2968af2db52,1489388,Euteleosteomorpha,cohort,0.9996,Metazoa,Chordata,Actinopteri,,,,
10f6ce9dc5bffd667a43b881d6bd80b6749b1385,34820,Sebastes,genus,0.9111,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
16de9a11ae216e5ea9907cf49d12127907eff0a6,8256,Pleuronectidae,family,0.9981,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
09c42f349458415cd82e1ed373c635845a5ed927,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
92851939f20007f832dd0f52fc4c78b6acc3ae96,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
d76cd6bb58540d258d70bdc141016e5622810407,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
f090e018e60fb39b61a4e7282e59edc0ff404309,8113,Cichlidae,family,1,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
70e651236a67676921168c627ea2b964bd141be6,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
36a95d8902b02def35cd0b8d1baae85c7c9e9ecc,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
3e6f1aa84fdb0c67abb6077f32049cfd196d7260,8256,Pleuronectidae,family,0.9135,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
be4db027d5fa706ce2c0b257195543ead1427525,504568,Salmoninae,subfamily,0.9411,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
4e357706f49a96c843cd9924660e206a8f21f0ab,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
ad8f915c71b5ccf58a167a41bc4b6c807264ca5d,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,5001858,Thunnus alalunga|obesus,species,NA,Metazoa,Chordata,Actinopteri,Scombriformes,Scombridae,Thunnus,Thunnus alalunga|obesus
576b1ad27194efab637068f2c30530a0deda9ac8,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
7d92d71a0654ff0705d2f2deb201b4899e28bd4c,1489388,Euteleosteomorpha,cohort,0.9995,Metazoa,Chordata,Actinopteri,,,,
d22b3c86520327942927113012e3a69aa4a61302,274705,Sebastinae,subfamily,0.9901,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
16a0751e4fc0ac3388f3e6cb60c506cc82b5a739,91657,Stenobrachius,genus,0.9966,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
0908b929ecb6fc033b08fe1dde7b04246bdbaeca,8256,Pleuronectidae,family,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
6e05f0738f5e9c11b584e45447a12d1d9ef7c990,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
4e4c3cdf257db807e116f06f90948e2b1e432c54,8092,Cottidae,family,0.9932,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
20d7bb645e7da0c3abab8b2b5675fa2cb1c1b832,8256,Pleuronectidae,family,0.9981,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
8b8c707e63f903e6d44eeee1e1b1a833b65fe5fd,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
8486bfcb5fb6316b889d365129fce96273804909,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
a33a7391d2325bf211e89c5f7b9e0daf05b7c533,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
a444c9ec21c5704b9d355ab951b8f332f599fe02,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
0aa6ac2ba672474ab972e5244a182ef89291c1a6,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
37937dedbcfee403553dac820a6425ecfc0eb7b2,80721,Microgadus proximus,species,0.9818,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus
b27b075fb23f08a8d39fd492401b5ac67890367d,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
bae4473b928d8fd5cf0c045c4057d2ae79c91e8c,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
aaeec5516f705e30b99445f93c6918a6760568c6,504568,Salmoninae,subfamily,0.9729,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
98a0c54332613f18d886f211cd1503521e48f63a,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
1e84465c1c42a36df429e238a125663f6aebfd89,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
c2d3384aae219108d01f12422119d7bc8224a976,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
48c816eef9feda4eff65c50a60fb1b3979df0321,8256,Pleuronectidae,family,NA,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
8e633df5a0c3eb327f7335ea6269c6798ae9b8c8,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
b65a7a025137e4094d650a05b12964e6571ad250,30724,Clupea pallasii,species,0.9131,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
dcf5e7cb5724900b702d0cc7b721ac782a704946,504568,Salmoninae,subfamily,0.9929,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
78b0fb4ea34a40faec68e244b2d123c2d0b68046,41705,Protacanthopterygii,no rank,0.9992,Metazoa,Chordata,Actinopteri,,,,
cc6a92c20a8195a5c58a5a4011fc594bab659266,8016,Oncorhynchus,genus,0.9975,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
557206e4fa76231d4cb62c68c4ab2aeb88944660,34820,Sebastes,genus,0.968,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
314987c9efc344c3cc666b38627090c63ff6b994,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
194949614568a253b7b11a878b593ce254e3c4e0,504568,Salmoninae,subfamily,0.9786,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
947136d837228d86c93101c68f063b107f3ec5c7,57983,Isurus oxyrinchus,species,1,Metazoa,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Isurus,Isurus oxyrinchus
16822fa046d29d2c86229de9b94194315336ae04,89952,Merluccius productus,species,NA,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
10a72dcf1d6af132ae36ce2f08ee3b03bcc1b7ee,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
44d4bb7cb72939261f82ca532eb2a70e5472b0d2,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
fa81938918d0550796e93b9f7c59dd0429979426,1489388,Euteleosteomorpha,cohort,0.9999,Metazoa,Chordata,Actinopteri,,,,
4f44d4e40fc2ed31d3c1a073dd08a6524f84334a,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
1eeae861fb15dacc5569d17c316a39d0444b1400,34820,Sebastes,genus,0.9721,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
6a7d8d3b5507aa8205b352a9424dc94571f410ef,1489460,Clupeoidei,suborder,1,Metazoa,Chordata,Actinopteri,Clupeiformes,,,
52bc59f655ac03b3e6e61d9d4827c0529f054999,1489388,Euteleosteomorpha,cohort,0.9981,Metazoa,Chordata,Actinopteri,,,,
1fef4e515ff533f88eec629fb393c1b4210f140c,30724,Clupea pallasii,species,0.9128,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
08edcca2bb0428922854a35249ecebb22ec2b5f3,1489388,Euteleosteomorpha,cohort,0.9995,Metazoa,Chordata,Actinopteri,,,,
df34fe0b81a07fa9100b5c2eefb1ca16534f64c1,7780,Raja,genus,1,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
5b68774dabd730ed65b23cef6855ffe6988b18fa,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
0607d56b39dc78eb41e25c42cedb62a77cf41bcc,31029,Molidae,family,0.9941,Metazoa,Chordata,Actinopteri,Tetraodontiformes,Molidae,,
0142da2d017ce19d04ba79219e1244e4d6508d41,8157,Carangidae,family,0.999,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
6ca527af58fb420b5e930f26872d88087a957c30,8016,Oncorhynchus,genus,0.9981,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
5fdda72d0d261ad2a1c93d5006844a26c160f6a2,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
da163fe79d36d02d567336dfb14458a22e07eaa3,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
6a57e99dc9ce7516c09b422a3882eda99b09fd35,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
c4ce15f476194986ca12e713095d43d0c5cb9231,171414,Paralichthyidae,family,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,,
b40ec391b88d657d3200acdce44dd8b4a5a33d58,34820,Sebastes,genus,0.9111,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
a21344a26b628ea2a7b49bef0592f2672e88123c,195599,Citharichthys,genus,0.9997,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
03f16fb8f6c0e10e59212dc84a4e61cc07286285,1489388,Euteleosteomorpha,cohort,0.9989,Metazoa,Chordata,Actinopteri,,,,
64a0d8dfc6319405d1bf6fb6e40cf056cf437430,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
f036ea14a494e49e49d887ff3c4efe79401f7551,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
39713f49e2ff367ef844b2afbb0f4018907387f9,8256,Pleuronectidae,family,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
3f896c0f0c70f3328e0f200618797054aad052eb,282414,Squaliformes,order,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,,,
d01860c896756591a65061014c2b4801527a9d29,1489388,Euteleosteomorpha,cohort,0.9987,Metazoa,Chordata,Actinopteri,,,,
ae2b92a507ebb489d1e74bb9bc443ec04204b4cd,8016,Oncorhynchus,genus,0.9956,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
e200985d5415ea0ee5905e0390837f16645c1bce,34820,Sebastes,genus,0.9112,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
c43300ef437d3b01115b5ffe202bef0d5eddeea9,225387,Ophiodon elongatus,species,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus
2dba16f3bf1ca04225759018315f82b6cd1a604f,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
d16946209d740efffdc258091dfdb82a577921e8,30724,Clupea pallasii,species,0.9907,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
117010086b5ed16937dd3f576dedf6e433c53758,48438,Stomiiformes,order,1,Metazoa,Chordata,Actinopteri,Stomiiformes,,,
baa5019d59baf3dcd6c53b9b59b19d947d9db0c7,1489799,Bathylagidae,family,0.9248,Metazoa,Chordata,Actinopteri,Argentiniformes,Bathylagidae,,
de46eb604aea58e97092d09f3e9e50966a49a7f1,30724,Clupea pallasii,species,0.991,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
3cc2156d4ba71e4e883cbe748e442eeb8662a3b5,30724,Clupea pallasii,species,0.9965,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
a3146e6f9638b494e48b39c91ba670b1ab92b7c4,34820,Sebastes,genus,0.9979,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
361e926566eb6eede7726aa94a82d76681fa92ba,8092,Cottidae,family,0.9933,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,,
92bb93ba0f6faeaf470c42ef7056af9185e03175,8157,Carangidae,family,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,,
f3fcfcb40ae97397b88ed63d741a9393b9a61bd2,274742,Zaniolepis,genus,0.9997,Metazoa,Chordata,Actinopteri,Perciformes,Zaniolepididae,Zaniolepis,
1720f303a9ff2060ea9971d5027a8bccd20a8da5,8256,Pleuronectidae,family,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
d23543d57a9062f573a9f65d007b3849b82121fc,34820,Sebastes,genus,0.9127,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
81dae9259b866fa58a1721675b6b7546330dbf5c,34820,Sebastes,genus,0.9721,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
4aea0080cf054980892d4b8b039b64ab5f6e81ab,34820,Sebastes,genus,0.9885,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
669ede18278947048c455104d6c967a8df0b2f5e,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
16416ac03893b62e50fd7d80ba5d1c1f1e963563,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
041f8ff133fefd3f133c11bf17c6407da27639ba,34820,Sebastes,genus,0.9094,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
