Transect,Region no.,VL_start,VL_end,Lat,Lon,stratum,Depth,NASC,ntk_male,ntk_female,ntk_total,wgt_male,wgt_female,wgt_total,nntk_male,nntk_female,nntk_total,nwgt_male,nwgt_female,nwgt_total,Layer Depth,Layer height,Transect spacing,interval,mix_coef,sig_b,wgt_per_fish
19,999,2387.002096,2387.497122,37.44501463,-122.6270337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.498793,0,0.001216238,0.144744236
19,999,2387.500889,2387.998221,37.44507288,-122.6373378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.501354,0,0.001216238,0.144744236
19,999,2388.002243,2388.499359,37.4450855,-122.6477848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.501504,0,0.001216238,0.144744236
19,999,2388.503747,2388.997444,37.44509341,-122.6582085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.497872,0,0.001216238,0.144744236
19,999,2389.001619,2389.498087,37.44510167,-122.6685633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.500217,0,0.001216238,0.144744236
19,999,2389.501836,2389.999048,37.44501667,-122.67896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.501275,0,0.001216238,0.144744236
19,999,2390.003111,2390.495654,37.44500791,-122.6894118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.497057,0,0.001216238,0.144744236
19,999,2390.500168,2390.997691,37.44501437,-122.6997671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.501865,0,0.001216238,0.144744236
19,999,2391.002033,2391.496996,37.44495167,-122.7101483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499206,0,0.001216238,0.144744236
19,999,2391.501239,2391.996414,37.44486112,-122.7205576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499153,0,0.001216238,0.144744236
19,999,2392.000392,2392.496389,37.44476823,-122.7309533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499748,0,0.001216238,0.144744236
19,999,2392.50014,2392.999814,37.44465606,-122.7413982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.503936,0,0.001216238,0.144744236
19,999,2393.004076,2393.499618,37.44482333,-122.7519467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499502,0,0.001216238,0.144744236
19,999,2393.503578,2393.997139,37.44486667,-122.7623067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.497384,0,0.001216238,0.144744236
19,999,2394.000962,2394.499597,37.44499792,-122.7726576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.503113,0,0.001216238,0.144744236
19,999,2394.504075,2394.997981,37.44510953,-122.7831045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.498038,0,0.001216238,0.144744236
19,999,2395.002113,2395.49858,37.44527362,-122.7934936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.500227,0,0.001216238,0.144744236
19,999,2395.50234,2395.99657,37.4453571,-122.8039511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.498353,0,0.001216238,0.144744236
19,999,2396.000693,2396.497381,37.44544923,-122.8143385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.500399,0,0.001216238,0.144744236
19,999,2396.501092,2396.997187,37.44556789,-122.8247426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499945,0,0.001216238,0.144744236
19,999,2397.001037,2397.497154,37.44550333,-122.8352083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499694,0,0.001216238,0.144744236
19,999,2397.500731,2397.999714,37.44544068,-122.8455714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.502125,0,0.001216238,0.144744236
19,999,2398.002856,2398.497824,37.44512,-122.8560167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.498495,0,0.001216238,0.144744236
19,999,2398.501351,2398.997293,37.44486222,-122.8664359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499517,0,0.001216238,0.144744236
19,999,2399.000868,2399.499127,37.44458,-122.8769067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.501751,0,0.001216238,0.144744236
19,23,2399.502619,2399.999417,37.44442833,-122.8874189,6,186.839178,1325.344244,665785.4865,817400.0032,2715877.43,180955.9422,224519.0956,738375.8863,274877,337473,543120.4844,56510.62238,70114.98481,147660.2238,180,120,9.990002532,0.500551,1,0.002011354,0.204274195
19,21,2400.00317,2400.498956,37.44455833,-122.8979617,6,259.69301,6041.737265,3028700.72,3718404.845,12354699.97,823180.1438,1021351.712,3358919.088,1253060,1538410,2475878.938,257610.4966,319627.3295,673126.5865,185,150,9.990002532,0.499502,1,0.002011354,0.204274195
19,21,2400.502672,2400.998694,37.44474803,-122.908444,6,213.364171,2815.198024,1411779.597,1733273.961,5758942.516,383712.04,476086.4946,1565705.52,583874,716835,1153656.281,120035.8092,148933.0262,313648.9043,175,110,9.990002532,0.49969,1,0.002011354,0.204274195
19,21,2401.002362,2401.498975,37.44492833,-122.9188624,6,193.941595,1075.696143,540373.9082,663429.3526,2204297.526,146869.9328,182227.2543,599290.7198,223100,273905,440815.6406,45866.04137,56907.79681,119846.2187,160,60,9.990002532,0.50055,1,0.002011354,0.204274195
19,21,2401.502912,2401.997124,37.44511205,-122.9293867,6,213.030256,2248.940481,1125611.593,1381938.986,4591603.728,305933.5335,379583.6679,1248336.701,466431,572649,921606.2656,95891.2754,118976.2616,250560.5877,170,100,9.990002532,0.498716,1,0.002011354,0.204274195
19,21,2402.001628,2402.496663,37.44517174,-122.939863,6,244.396146,894.1268825,448206.3731,550273.1709,1828326.987,121819.4271,151146.1148,497074.1849,185442,227672,366409.3438,38124.11673,47302.21031,99617.09655,165,90,9.990002532,0.499484,1,0.002011354,0.204274195
19,21,2402.501112,2402.998817,37.44521667,-122.9502782,6,281.959286,42.97783045,21633.5242,26559.9703,88247.64326,5879.843934,7295.351712,23992.22111,8914,10944,17612.35938,1832.585804,2273.777143,4788.339978,160,40,9.990002532,0.501563,1,0.002011354,0.204274195
19,27,2403.002675,2403.496018,37.44525575,-122.9607498,6,322.321203,593.36364,296360.6637,363848.7357,1208916.767,80548.80172,99940.04009,328672.7816,123064,151089,243158.1875,25300.12781,31390.96443,66108.33853,185,70,9.990002532,0.497671,1,0.002011354,0.204274195
19,27,2403.500346,2403.999524,37.44541418,-122.9711609,6,359.602774,347.002767,175231.3781,215135.5533,714805.2255,47626.69023,59092.29224,194336.8048,71969,88358,142200.3906,14795.75586,18357.67551,38660.56032,175,70,9.990002532,0.503178,1,0.002011354,0.204274195
19,27,2404.003524,2404.497638,37.44550333,-122.9816633,6,396.750169,500.4017243,250380.494,307397.8342,1021354.094,68051.70602,84434.40601,277679.4072,103784,127418,205062.5781,21336.4466,26472.96564,55751.1414,170,80,9.990002532,0.498568,1,0.002011354,0.204274195
19,27,2404.502092,2404.998346,37.44545425,-122.9920876,6,431.708804,286.182666,143829.6628,176582.9523,586711.0997,39091.91875,48502.86837,159511.3695,59354,72871,117276.3906,12202.2995,15140.02323,31884.37681,185,50,9.990002532,0.500781,1,0.002011354,0.204274195
19,26,2405.002873,2405.49652,37.44540167,-123.0025341,6,466.96155,2.062969744,1031.275122,1266.119952,4206.785648,280.2935258,347.7711103,1143.714752,428,525,845.234375,87.99043346,109.0764803,229.7968232,210,20,9.990002532,0.498109,1,0.002011354,0.204274195
19,26,2405.500982,2405.99658,37.44522787,-123.0129539,6,502.757187,506.4028111,254155.1807,312032.1031,1036751.826,69077.64006,85707.3224,281865.6469,105028,128946,207521.75,21592.1945,26790.43014,56419.7252,215,50,9.990002532,0.500087,1,0.002011354,0.204274195
19,26,2406.001069,2406.496074,37.44507333,-123.0233457,6,523.958247,101.6665246,50964.64759,62570.45843,207895.3941,13851.84269,17186.52151,56521.30844,21086,25887,41662.54688,4334.967944,5378.405418,11326.95379,220,40,9.990002532,0.499498,1,0.002011354,0.204274195
19,999,2406.500567,2406.999738,37.44505789,-123.033785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.503683,0,0.001216238,0.144744236
19,24,2407.00425,2407.49895,37.44504657,-123.0442316,6,567.675767,324.097675,162371.7219,199347.4605,662348.0139,44131.52361,54755.70269,180075.0639,67218,82525,132813.6875,13819.02093,17145.78387,36108.56042,160,40,9.990002532,0.499203,1,0.002011354,0.204274195
19,24,2407.503453,2407.995406,37.44486155,-123.0547062,6,591.162748,493.197695,245841.3911,301825.0742,1002838.15,66818.00889,82903.70987,272645.4072,102289,125583,202110.3125,21029.09684,26091.71737,54948.49575,180,80,9.990002532,0.49668,1,0.002011354,0.204274195
19,24,2408.000133,2408.496574,37.44461597,-123.0650468,6,641.32214,445.140665,223774.6045,274733.1778,912823.139,60820.40719,75462.2515,248172.6852,92322,113346,182416.5938,18980.0299,23549.30044,49594.28965,190,60,9.990002532,0.500906,1,0.002011354,0.204274195
19,24,2408.501039,2408.998843,37.44431484,-123.0754974,6,698.202167,427.8327879,216011.585,265202.342,881156.1685,58710.47159,72844.3721,239563.2659,88733,108939,175323.8906,18242.18489,22633.6813,47665.9704,175,50,9.990002532,0.50309,1,0.002011354,0.204274195
19,24,2409.004129,2409.494441,37.444,-123.0860367,6,721.240456,514.3468781,256960.0909,315475.7552,1048193.638,69839.99546,86653.20647,284976.3756,106676,130968,210777.2344,21930.99879,27210.53041,57304.80454,170,40,9.990002532,0.497797,1,0.002011354,0.204274195
19,24,2409.501926,2409.998075,37.44385705,-123.0964091,6,757.676835,55.68096133,28128.69746,34534.24243,114742.8055,7645.18761,9485.682467,31195.56125,11548,14178,22817.9375,2374.097023,2945.688261,6203.598544,175,30,9.990002532,0.503368,1,0.002011354,0.204274195
19,999,2410.005294,2410.499868,37.44373765,-123.1069004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.50057,0,0.001216238,0.144744236
19,999,2410.505864,2410.994977,37.44358802,-123.1173492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.496638,0,0.001216238,0.144744236
19,25,2411.002502,2411.495731,37.44356633,-123.1277455,6,757.999827,337.3622169,169532.8561,208139.3481,691559.7693,46077.87092,57170.61171,188016.9746,69969,85903,138249.8281,14384.58561,17847.61311,37586.5048,145,30,9.990002532,0.500726,1,0.002011354,0.204274195
19,25,2411.503228,2411.804522,37.44392936,-123.1382243,6,757.98555,165.0615331,49910.69895,61276.50168,203596.1185,13565.38666,16831.10434,55352.44808,34234,42030,67641.51563,7038.001166,8732.351363,18389.95596,145,30,9.990002532,0.301294,1,0.002011354,0.204274195
19,999,2423.964479,2423.995241,37.44449116,-123.1448081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.030762,0,0.001216238,0.144744236
19,999,2424.002283,2424.494067,37.44449577,-123.1456085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.498628,0,0.001216238,0.144744236
19,999,2424.500911,2424.996778,37.44445,-123.155985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.50072,0,0.001216238,0.144744236
19,999,2425.001631,2425.498561,37.44430351,-123.1664119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.502954,0,0.001216238,0.144744236
19,999,2425.504585,2425.999029,37.4442637,-123.1769171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499912,0,0.001216238,0.144744236
19,999,2426.004497,2426.496954,37.44433666,-123.1872951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499632,0,0.001216238,0.144744236
19,999,2426.504129,2426.993631,37.44439667,-123.1976867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.496707,0,0.001216238,0.144744236
19,999,2427.000836,2427.495171,37.44452811,-123.2080585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.500735,0,0.001216238,0.144744236
19,999,2427.501571,2427.99549,37.44465833,-123.2184716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.500842,0,0.001216238,0.144744236
19,999,2428.002413,2428.499019,37.44470621,-123.2289388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.503749,0,0.001216238,0.144744236
19,999,2428.506162,2428.998119,37.44482449,-123.2393792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499053,0,0.001216238,0.144744236
19,999,2429.005215,2429.498211,37.44501,-123.2497967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.500208,0,0.001216238,0.144744236
19,999,2429.505423,2429.998149,37.44525589,-123.260229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.499828,0,0.001216238,0.144744236
19,999,2430.005251,2430.379742,37.44540805,-123.270646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0.374491,0,0.001216238,0.144744236
19,999,2431.189409,2431.189409,37.45421521,-123.287115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990002532,0,0,0.001216238,0.144744236
20,999,2476.842712,2476.993368,37.61143769,-123.2701316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.150656,0,0.001216238,0.144744236
20,999,2477.002281,2477.498664,37.61128,-123.2667517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.507308,0,0.001216238,0.144744236
20,999,2477.509589,2477.993959,37.61103667,-123.256066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.492261,0,0.001216238,0.144744236
20,999,2478.00185,2478.490733,37.61091,-123.2457367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.499234,0,0.001216238,0.144744236
20,999,2478.501084,2478.997215,37.61083531,-123.2352916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.5047,0,0.001216238,0.144744236
20,999,2479.005784,2479.496326,37.610805,-123.22472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.499003,0,0.001216238,0.144744236
20,999,2479.504787,2479.992879,37.61065367,-123.2143289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.498036,0,0.001216238,0.144744236
20,999,2480.002823,2480.492585,37.61081107,-123.2038535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.497285,0,0.001216238,0.144744236
20,999,2480.500108,2480.995634,37.61111167,-123.1933897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.503803,0,0.001216238,0.144744236
20,999,2481.003911,2481.498329,37.61113333,-123.1827633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.504588,0,0.001216238,0.144744236
20,999,2481.508499,2481.998604,37.61121239,-123.1721873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.49602,0,0.001216238,0.144744236
20,999,2482.004519,2482.495816,37.61113592,-123.1619157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.498794,0,0.001216238,0.144744236
20,999,2482.503313,2482.999125,37.61089549,-123.1513644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.504996,0,0.001216238,0.144744236
20,999,2483.008309,2483.491135,37.61102,-123.14071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.492183,0,0.001216238,0.144744236
20,999,2483.500492,2483.99177,37.61113333,-123.1304183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.49976,0,0.001216238,0.144744236
20,999,2484.000252,2484.496121,37.6111846,-123.1199873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.502116,0,0.001216238,0.144744236
20,23,2484.502368,2484.995618,37.61102144,-123.1094801,6,758.067492,380.8221609,191613.0919,235247.7564,781629.6423,52079.12802,64616.60548,212504.6122,78983,96969,156059.3281,16237.72992,20146.73755,42428.44123,100,40,10.00219958,0.500744,1,0.002011354,0.204274195
20,23,2485.003112,2485.37965,37.61087167,-123.098945,6,758.118194,167.3957412,63334.51189,77757.22251,258354.6425,17213.88721,21357.94129,70239.85548,34718,42624,68598.15625,7137.504367,8855.763609,18650.0404,110,40,10.00219958,0.376538,1,0.002011354,0.204274195
20,999,2493.568187,2493.99748,37.61186167,-123.0904533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.429293,0,0.001216238,0.144744236
20,21,2494.006782,2494.498468,37.61186667,-123.0812267,6,657.193775,331.1904803,166754.409,204728.1854,680225.9062,45322.70801,56233.65164,184935.5943,68689,84331,135720.4219,14121.43665,17521.00697,36898.82493,130,40,10.00219958,0.501086,1,0.002011354,0.204274195
20,21,2494.507868,2494.992036,37.61168769,-123.0706604,6,678.978506,1055.944646,524599.543,644062.8053,2139950.611,142582.5683,176907.7539,581796.4801,219004,268876,432721.7344,45023.9647,55862.94802,117645.6985,165,90,10.00219958,0.494424,1,0.002011354,0.204274195
20,21,2495.002292,2495.490525,37.61159256,-123.0602987,6,446.427392,2276.272722,1138495.974,1397757.434,4644161.797,309435.4201,383928.5953,1262625.863,472100,579608,932806.9531,97056.73747,120422.0963,253605.7598,180,120,10.00219958,0.49776,1,0.002011354,0.204274195
20,21,2495.500052,2495.996745,37.611425,-123.0498432,6,241.890272,3823.053499,1923716.606,2361790.685,7847240.018,522853.0181,648724.1334,2133458.874,792903,973466,1566671.219,163009.0623,202251.8951,425936.8403,190,120,10.00219958,0.500776,1,0.002011354,0.204274195
20,21,2496.000828,2496.49647,37.61116406,-123.0393453,6,218.789283,3276.210486,1644199.468,2018621.129,6707031.493,446882.1714,554464.1406,1823466.062,679488,834223,1342577.547,139692.6254,173322.1116,365011.6443,170,120,10.00219958,0.499454,1,0.002011354,0.204274195
20,21,2496.500282,2496.998505,37.61115704,-123.0288709,6,158.866283,390.0053103,196405.6891,241131.7371,801179.6427,53381.72316,66232.78607,217819.7448,80887,99307,159822.4375,16629.164,20632.49148,43451.53104,160,80,10.00219958,0.501183,1,0.002011354,0.204274195
20,999,2497.001465,2497.49721,37.6112357,-123.01842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.498749,0,0.001216238,0.144744236
20,999,2497.500214,2497.99889,37.61112589,-123.0079362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.501263,0,0.001216238,0.144744236
20,999,2498.001477,2498.497586,37.61111833,-122.9974733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.499871,0,0.001216238,0.144744236
20,999,2498.501348,2498.996708,37.61116992,-122.9868718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.499095,0,0.001216238,0.144744236
20,999,2499.000443,2499.495985,37.61148,-122.9764033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.499791,0,0.001216238,0.144744236
20,999,2499.500234,2499.997064,37.61180127,-122.9659307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.500908,0,0.001216238,0.144744236
20,999,2500.001142,2500.497563,37.61196003,-122.9553776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.500043,0,0.001216238,0.144744236
20,999,2500.501185,2500.999113,37.61201553,-122.9449481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.500424,0,0.001216238,0.144744236
20,999,2501.001609,2501.496135,37.6121322,-122.9344897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.498994,0,0.001216238,0.144744236
20,999,2501.500603,2501.999965,37.61209333,-122.9238835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.503394,0,0.001216238,0.144744236
20,999,2502.003997,2502.496789,37.61179538,-122.9133263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.496543,0,0.001216238,0.144744236
20,999,2502.50054,2502.996655,37.61144,-122.90293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.500378,0,0.001216238,0.144744236
20,999,2503.000918,2503.497718,37.61114699,-122.8924104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.500652,0,0.001216238,0.144744236
20,999,2503.50157,2503.998765,37.61119833,-122.88193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.501162,0,0.001216238,0.144744236
20,999,2504.002732,2504.495825,37.611335,-122.8713667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.497583,0,0.001216238,0.144744236
20,999,2504.500315,2504.997973,37.61161406,-122.8609119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.501706,0,0.001216238,0.144744236
20,999,2505.002021,2505.497749,37.6117892,-122.8504137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.499585,0,0.001216238,0.144744236
20,999,2505.501606,2505.996297,37.61201,-122.83993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.498917,0,0.001216238,0.144744236
20,999,2506.000523,2506.497371,37.61203791,-122.8294645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.500594,0,0.001216238,0.144744236
20,999,2506.501117,2506.997074,37.61206099,-122.8189297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.499971,0,0.001216238,0.144744236
20,999,2507.001088,2507.496478,37.61201187,-122.8084265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.499135,0,0.001216238,0.144744236
20,999,2507.500223,2507.999735,37.61186478,-122.7979746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.503523,0,0.001216238,0.144744236
20,999,2508.003746,2508.496314,37.61184333,-122.7874117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.497254,0,0.001216238,0.144744236
20,999,2508.501,2508.99681,37.61186333,-122.777015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.49992,0,0.001216238,0.144744236
20,999,2509.00092,2509.497975,37.61191455,-122.7664887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.500805,0,0.001216238,0.144744236
20,999,2509.501725,2509.996204,37.61201997,-122.755988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.498977,0,0.001216238,0.144744236
20,999,2510.000702,2510.497838,37.61209333,-122.74554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.500882,0,0.001216238,0.144744236
20,999,2510.501584,2510.806137,37.61197833,-122.7350133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00219958,0.304553,0,0.001216238,0.144744236
21,999,2524.093768,2524.499901,37.77853142,-122.8167881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.406133,0,0.001216238,0.144744236
21,999,2524.50431,2524.996595,37.77837667,-122.8255267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.49588,0,0.001216238,0.144744236
21,999,2525.00019,2525.497561,37.77821903,-122.8359081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.500985,0,0.001216238,0.144744236
21,999,2525.501175,2525.997865,37.77825365,-122.8464248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.500207,0,0.001216238,0.144744236
21,999,2526.001382,2526.497842,37.77817264,-122.8569055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.499628,0,0.001216238,0.144744236
21,999,2526.50101,2526.997664,37.7780881,-122.8674024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.499593,0,0.001216238,0.144744236
21,999,2527.000603,2527.499525,37.77806333,-122.8778683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.502498,0,0.001216238,0.144744236
21,999,2527.503101,2527.998874,37.77808333,-122.88848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.498294,0,0.001216238,0.144744236
21,999,2528.001395,2528.497615,37.77798062,-122.8988856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.499142,0,0.001216238,0.144744236
21,999,2528.500537,2528.997883,37.7778836,-122.9093706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.499844,0,0.001216238,0.144744236
21,999,2529.000381,2529.498858,37.77763333,-122.919836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.501459,0,0.001216238,0.144744236
21,999,2529.50184,2529.99627,37.77774687,-122.9303877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.498184,0,0.001216238,0.144744236
21,999,2530.000024,2530.495883,37.77793833,-122.940875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.500285,0,0.001216238,0.144744236
21,999,2530.500309,2530.997793,37.77788322,-122.951334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.501233,0,0.001216238,0.144744236
21,999,2531.001542,2531.498,37.77787667,-122.9618367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.499986,0,0.001216238,0.144744236
21,999,2531.501528,2531.996798,37.77790639,-122.972341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.499469,0,0.001216238,0.144744236
21,999,2532.000997,2532.498493,37.77801926,-122.9827904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.501324,0,0.001216238,0.144744236
21,999,2532.502321,2532.99882,37.7781342,-122.9932873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.500272,0,0.001216238,0.144744236
21,999,2533.002593,2533.498733,37.77828454,-123.00374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.500186,0,0.001216238,0.144744236
21,999,2533.502779,2533.997308,37.77843333,-123.0143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.498513,0,0.001216238,0.144744236
21,999,2534.001292,2534.497006,37.77850205,-123.0247358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.499793,0,0.001216238,0.144744236
21,999,2534.501085,2534.999253,37.77854667,-123.0352133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.50191,0,0.001216238,0.144744236
21,999,2535.002995,2535.496492,37.778475,-123.0458167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01126081,0.497265,0,0.001216238,0.144744236
